subject_id,time_bin,valence,arousal
term379,18:00-21:00,1,1
term362,18:00-21:00,4,2
term371,18:00-21:00,2,4
term369,18:00-21:00,-3,-3
term3111,18:00-21:00,1,-2
term3117,18:00-21:00,1,2
term3112,18:00-21:00,2,-2
term388,18:00-21:00,-1,3
term3111,18:00-21:00,1,-1
term3105,18:00-21:00,3,1
term389,18:00-21:00,2,0
term3114,18:00-21:00,3,-3
term361,18:00-21:00,1,2
term372,18:00-21:00,3,-3
term384,18:00-21:00,2,3
term366,18:00-21:00,0,1
term3110,18:00-21:00,0,1
term364,18:00-21:00,1,3
term3113,18:00-21:00,3,-2
term391,18:00-21:00,0,-2
term3108,18:00-21:00,3,-1
term368,18:00-21:00,1,-2
term370,18:00-21:00,3,2
term386,18:00-21:00,1,1
term386,18:00-21:00,1,1
term386,18:00-21:00,1,1
term386,18:00-21:00,1,1
term386,18:00-21:00,1,1
term386,18:00-21:00,1,1
term386,18:00-21:00,1,1
term386,18:00-21:00,1,1
term3100,18:00-21:00,2,-1
term388,18:00-21:00,-2,4
term378,18:00-21:00,-3,-2
term3106,18:00-21:00,0,-2
term3102,18:00-21:00,4,2
term390,18:00-21:00,2,-1
term393,18:00-21:00,2,-2
term394,18:00-21:00,2,-2
term375,18:00-21:00,0,0
term361,18:00-21:00,3,-1
term398,18:00-21:00,2,-2
term380,18:00-21:00,2,1
term388,18:00-21:00,0,3
term3117,18:00-21:00,2,0
term374,18:00-21:00,1,-2
term399,18:00-21:00,-2,-2
term3115,18:00-21:00,3,-1
term362,18:00-21:00,4,1
term397,18:00-21:00,0,0
term382,18:00-21:00,-1,-1
term381,18:00-21:00,4,-4
term384,18:00-21:00,2,1
term361,18:00-21:00,2,-1
term388,18:00-21:00,0,4
term375,18:00-21:00,0,0
term3103,18:00-21:00,1,-1
term364,18:00-21:00,0,0
term3116,18:00-21:00,1,1
term3118,18:00-21:00,-1,1
term3115,18:00-21:00,4,3
term399,18:00-21:00,0,-2
term388,18:00-21:00,0,4
term396,18:00-21:00,3,-2
term379,18:00-21:00,2,3
term3109,18:00-21:00,3,-2
term387,18:00-21:00,3,-3
term386,18:00-21:00,1,1
term386,18:00-21:00,1,1
term386,18:00-21:00,1,1
term386,18:00-21:00,1,1
term386,18:00-21:00,1,1
term386,18:00-21:00,1,1
term386,18:00-21:00,1,1
term3111,18:00-21:00,1,-1
term379,18:00-21:00,2,2
term366,18:00-21:00,0,0
term3105,18:00-21:00,3,-1
term3116,18:00-21:00,4,-2
term392,18:00-21:00,3,2
term384,18:00-21:00,2,2
term371,18:00-21:00,0,3
term378,18:00-21:00,-3,-3
term3114,18:00-21:00,2,-4
term379,18:00-21:00,1,1
term3116,18:00-21:00,4,1
term3116,18:00-21:00,3,-1
term383,18:00-21:00,1,-2
term3111,18:00-21:00,2,1
term397,18:00-21:00,1,1
term3117,18:00-21:00,1,-2
term372,18:00-21:00,3,-3
term387,18:00-21:00,3,-1
term3118,18:00-21:00,2,2
term3101,18:00-21:00,1,-1
term379,18:00-21:00,1,1
term3111,18:00-21:00,2,-1
term3111,18:00-21:00,2,0
term370,18:00-21:00,4,-1
term365,18:00-21:00,4,-4
term382,18:00-21:00,2,-2
term3106,18:00-21:00,2,0
term3113,18:00-21:00,3,-2
term393,18:00-21:00,3,-2
term366,18:00-21:00,1,-1
term369,18:00-21:00,-2,2
term363,18:00-21:00,0,-2
term365,18:00-21:00,3,-3
term371,18:00-21:00,4,1
term370,21:00-00:00,2,-1
term371,21:00-00:00,4,4
term3119,21:00-00:00,2,-2
term396,21:00-00:00,4,-3
term3113,21:00-00:00,4,2
term376,21:00-00:00,2,-2
term382,21:00-00:00,2,-1
term382,21:00-00:00,-2,-1
term371,21:00-00:00,1,3
term385,21:00-00:00,-2,-2
term371,21:00-00:00,3,0
term372,21:00-00:00,3,-3
term3119,21:00-00:00,2,-2
term3101,21:00-00:00,1,-1
term3116,06:00-09:00,-2,1
term361,06:00-09:00,1,-1
term3117,06:00-09:00,-1,-1
term3110,06:00-09:00,0,1
term3111,06:00-09:00,0,-1
term387,06:00-09:00,3,-1
term367,06:00-09:00,2,-2
term3116,06:00-09:00,2,3
term373,06:00-09:00,2,0
term399,06:00-09:00,0,1
term361,06:00-09:00,3,1
term372,06:00-09:00,2,-2
term3111,06:00-09:00,0,1
term3107,06:00-09:00,-1,-1
term3111,06:00-09:00,0,1
term371,06:00-09:00,3,1
term3117,06:00-09:00,-1,-1
term370,06:00-09:00,-3,0
term373,06:00-09:00,1,0
term361,06:00-09:00,2,-1
term377,06:00-09:00,1,1
term382,06:00-09:00,2,-1
term373,06:00-09:00,0,-1
term3117,06:00-09:00,-2,-1
term399,06:00-09:00,1,2
term3111,06:00-09:00,-1,0
term3116,06:00-09:00,-1,1
term372,06:00-09:00,2,-2
term383,06:00-09:00,-1,2
term3106,06:00-09:00,3,0
term3117,06:00-09:00,0,-1
term375,06:00-09:00,0,0
term389,06:00-09:00,3,2
term399,06:00-09:00,2,1
term3117,06:00-09:00,0,1
term373,06:00-09:00,2,0
term370,06:00-09:00,0,-2
term385,06:00-09:00,-2,-3
term392,06:00-09:00,2,-1
term365,09:00-12:00,3,-3
term384,09:00-12:00,2,1
term363,09:00-12:00,0,-1
term390,09:00-12:00,2,-1
term375,09:00-12:00,0,0
term378,09:00-12:00,-1,-1
term394,09:00-12:00,2,-2
term382,09:00-12:00,-1,1
term3100,09:00-12:00,-2,-1
term3107,09:00-12:00,1,-1
term3105,09:00-12:00,0,-3
term379,09:00-12:00,-1,3
term3115,09:00-12:00,-1,-2
term386,09:00-12:00,1,1
term386,09:00-12:00,1,1
term386,09:00-12:00,1,1
term386,09:00-12:00,1,1
term3117,09:00-12:00,0,1
term3118,09:00-12:00,-2,-3
term386,09:00-12:00,1,1
term3111,09:00-12:00,1,0
term3103,09:00-12:00,0,-3
term396,09:00-12:00,3,-1
term368,09:00-12:00,1,-1
term388,09:00-12:00,-1,3
term3106,09:00-12:00,2,-1
term3116,09:00-12:00,-2,1
term364,09:00-12:00,0,2
term386,09:00-12:00,1,1
term386,09:00-12:00,1,1
term386,09:00-12:00,1,1
term386,09:00-12:00,1,1
term367,09:00-12:00,-2,0
term366,09:00-12:00,0,0
term376,09:00-12:00,2,-2
term3102,09:00-12:00,4,2
term3102,09:00-12:00,4,2
term398,09:00-12:00,0,0
term387,09:00-12:00,3,1
term388,09:00-12:00,1,1
term397,09:00-12:00,0,0
term372,09:00-12:00,2,-2
term374,09:00-12:00,0,0
term3105,09:00-12:00,0,-2
term377,09:00-12:00,-1,1
term3108,09:00-12:00,-1,2
term362,09:00-12:00,2,-1
term393,09:00-12:00,2,-1
term3116,09:00-12:00,1,-1
term392,09:00-12:00,1,1
term391,09:00-12:00,0,-1
term3101,09:00-12:00,1,-1
term3113,09:00-12:00,-3,-2
term3115,09:00-12:00,4,2
term361,09:00-12:00,0,1
term370,09:00-12:00,1,-1
term378,09:00-12:00,-1,0
term3119,09:00-12:00,2,1
term3115,09:00-12:00,-2,-4
term363,09:00-12:00,-1,-1
term377,09:00-12:00,1,-1
term373,09:00-12:00,1,1
term3116,09:00-12:00,-2,1
term388,09:00-12:00,0,2
term369,09:00-12:00,1,-2
term3105,09:00-12:00,0,-1
term388,09:00-12:00,3,1
term384,09:00-12:00,2,0
term370,09:00-12:00,2,0
term370,09:00-12:00,2,0
term3114,09:00-12:00,0,0
term3116,09:00-12:00,-2,1
term3109,09:00-12:00,2,-2
term3115,09:00-12:00,-1,-2
term3113,09:00-12:00,-2,-2
term379,09:00-12:00,-1,1
term371,09:00-12:00,-1,0
term363,09:00-12:00,-2,2
term3105,09:00-12:00,1,-1
term367,09:00-12:00,-3,3
term384,09:00-12:00,2,1
term366,09:00-12:00,0,1
term399,09:00-12:00,-1,-2
term3102,09:00-12:00,2,2
term3107,09:00-12:00,-1,1
term3116,09:00-12:00,1,1
term3112,09:00-12:00,1,-3
term3117,09:00-12:00,0,1
term382,09:00-12:00,-1,-1
term381,09:00-12:00,-2,2
term373,09:00-12:00,-2,-2
term3105,09:00-12:00,2,0
term371,09:00-12:00,0,2
term3115,09:00-12:00,1,1
term388,09:00-12:00,2,-1
term388,09:00-12:00,0,3
term369,09:00-12:00,-1,-1
term3116,09:00-12:00,2,-1
term362,09:00-12:00,1,-1
term3114,09:00-12:00,0,2
term396,09:00-12:00,4,-1
term370,09:00-12:00,-1,2
term3105,09:00-12:00,2,0
term3103,09:00-12:00,1,-3
term3115,09:00-12:00,3,1
term3111,09:00-12:00,-1,1
term389,09:00-12:00,0,1
term366,09:00-12:00,0,1
term383,09:00-12:00,-1,2
term378,09:00-12:00,1,-1
term3114,09:00-12:00,0,2
term3113,09:00-12:00,-2,-2
term387,09:00-12:00,-1,-1
term3105,09:00-12:00,3,-1
term364,09:00-12:00,-1,2
term376,09:00-12:00,0,2
term371,09:00-12:00,2,0
term388,09:00-12:00,3,-1
term365,09:00-12:00,3,-3
term379,09:00-12:00,-1,1
term3116,09:00-12:00,2,2
term3110,09:00-12:00,0,0
term3119,09:00-12:00,-3,2
term384,09:00-12:00,2,2
term3115,09:00-12:00,3,-1
term387,09:00-12:00,-2,-1
term3105,09:00-12:00,2,-1
term394,09:00-12:00,-2,2
term363,09:00-12:00,-1,-1
term382,09:00-12:00,2,-1
term379,09:00-12:00,-1,1
term390,09:00-12:00,2,-2
term3105,09:00-12:00,-1,2
term378,09:00-12:00,1,0
term398,09:00-12:00,-2,2
term3106,09:00-12:00,-3,3
term3118,09:00-12:00,3,0
term364,09:00-12:00,0,3
term362,09:00-12:00,-1,2
term380,09:00-12:00,1,2
term393,09:00-12:00,3,3
term3115,09:00-12:00,2,-1
term3116,09:00-12:00,-4,-1
term378,09:00-12:00,1,-1
term3109,09:00-12:00,-1,-1
term3100,09:00-12:00,2,0
term371,09:00-12:00,-2,2
term3117,09:00-12:00,0,1
term385,09:00-12:00,-2,2
term381,09:00-12:00,-3,0
term377,09:00-12:00,1,-1
term3112,09:00-12:00,2,-2
term368,09:00-12:00,1,-1
term375,09:00-12:00,0,0
term3106,09:00-12:00,2,0
term3101,09:00-12:00,-1,1
term397,09:00-12:00,-1,-1
term3108,09:00-12:00,1,2
term3116,09:00-12:00,-2,-1
term390,09:00-12:00,2,-1
term370,09:00-12:00,-2,-3
term388,09:00-12:00,2,1
term3115,09:00-12:00,3,-2
term373,09:00-12:00,2,0
term361,09:00-12:00,3,-1
term379,09:00-12:00,-1,-1
term3110,09:00-12:00,0,0
term378,09:00-12:00,0,1
term391,09:00-12:00,0,1
term384,09:00-12:00,2,1
term3117,09:00-12:00,1,0
term388,09:00-12:00,0,3
term3111,09:00-12:00,-1,1
term386,09:00-12:00,1,2
term386,09:00-12:00,1,2
term386,09:00-12:00,1,2
term386,09:00-12:00,1,2
term386,09:00-12:00,1,2
term386,09:00-12:00,1,2
term386,09:00-12:00,1,2
term364,09:00-12:00,0,2
term389,09:00-12:00,1,1
term3102,09:00-12:00,3,3
term365,09:00-12:00,4,-4
term363,09:00-12:00,-2,-1
term387,09:00-12:00,3,-2
term393,09:00-12:00,3,3
term388,09:00-12:00,0,4
term3105,09:00-12:00,2,1
term379,09:00-12:00,-2,1
term392,09:00-12:00,0,2
term399,09:00-12:00,0,2
term3109,09:00-12:00,-2,1
term362,09:00-12:00,0,-2
term382,09:00-12:00,2,-2
term369,09:00-12:00,-2,-2
term378,09:00-12:00,1,1
term3103,09:00-12:00,1,1
term3100,09:00-12:00,-1,1
term379,09:00-12:00,-1,-1
term364,09:00-12:00,-1,3
term388,09:00-12:00,0,2
term397,09:00-12:00,-2,2
term383,09:00-12:00,1,-2
term3114,09:00-12:00,0,2
term398,09:00-12:00,0,0
term3113,09:00-12:00,1,-2
term3119,12:00-15:00,-1,1
term372,12:00-15:00,-2,3
term3115,12:00-15:00,3,-1
term370,12:00-15:00,-2,-1
term378,12:00-15:00,2,-1
term379,12:00-15:00,1,1
term373,12:00-15:00,2,-2
term366,12:00-15:00,0,-1
term363,12:00-15:00,-2,1
term379,12:00-15:00,1,-2
term3111,12:00-15:00,0,-1
term3116,12:00-15:00,-2,1
term387,12:00-15:00,3,-1
term3115,12:00-15:00,3,-1
term379,12:00-15:00,1,2
term388,12:00-15:00,0,2
term3105,12:00-15:00,2,-1
term3102,12:00-15:00,3,2
term366,12:00-15:00,1,-1
term377,12:00-15:00,1,1
term364,12:00-15:00,0,1
term387,12:00-15:00,3,2
term388,12:00-15:00,-1,1
term3115,12:00-15:00,3,2
term397,12:00-15:00,-2,2
term362,12:00-15:00,0,-1
term361,12:00-15:00,2,1
term367,12:00-15:00,3,-2
term3117,12:00-15:00,-1,1
term3103,12:00-15:00,1,2
term3111,12:00-15:00,1,0
term382,12:00-15:00,-2,-2
term379,12:00-15:00,2,1
term363,12:00-15:00,-2,1
term3105,12:00-15:00,2,1
term3116,12:00-15:00,2,2
term384,12:00-15:00,3,3
term379,12:00-15:00,1,-1
term369,12:00-15:00,2,-2
term3111,12:00-15:00,1,-1
term366,12:00-15:00,1,-1
term388,12:00-15:00,2,2
term378,12:00-15:00,-1,2
term3113,12:00-15:00,2,-2
term3115,12:00-15:00,3,-2
term3115,12:00-15:00,4,2
term393,12:00-15:00,3,2
term385,12:00-15:00,-2,3
term373,12:00-15:00,-1,1
term3115,12:00-15:00,3,-2
term392,12:00-15:00,1,-2
term370,12:00-15:00,3,3
term388,12:00-15:00,3,2
term362,12:00-15:00,0,-1
term396,12:00-15:00,4,-2
term3117,12:00-15:00,1,-2
term382,12:00-15:00,-2,-1
term3105,12:00-15:00,2,-1
term383,12:00-15:00,1,-3
term387,12:00-15:00,-2,2
term3107,12:00-15:00,-2,-1
term3112,12:00-15:00,1,-3
term362,12:00-15:00,0,-2
term378,12:00-15:00,1,1
term371,12:00-15:00,2,3
term3114,12:00-15:00,1,-3
term376,12:00-15:00,-2,-1
term3106,12:00-15:00,0,-1
term380,12:00-15:00,1,-2
term3116,12:00-15:00,-2,2
term370,12:00-15:00,-1,1
term387,12:00-15:00,-2,2
term393,12:00-15:00,2,2
term397,12:00-15:00,-3,1
term388,12:00-15:00,0,2
term384,12:00-15:00,3,2
term3105,12:00-15:00,2,0
term363,12:00-15:00,-1,1
term399,12:00-15:00,1,0
term363,12:00-15:00,-2,2
term362,12:00-15:00,-1,-2
term382,12:00-15:00,2,-1
term3115,12:00-15:00,3,1
term379,12:00-15:00,2,-1
term3103,12:00-15:00,3,2
term3117,12:00-15:00,-1,-1
term388,12:00-15:00,0,0
term3106,12:00-15:00,0,-2
term390,12:00-15:00,-2,-1
term366,12:00-15:00,0,1
term3108,12:00-15:00,2,-1
term3100,12:00-15:00,2,-2
term368,12:00-15:00,1,-2
term369,12:00-15:00,2,-2
term382,12:00-15:00,2,-1
term398,12:00-15:00,0,0
term363,12:00-15:00,0,0
term3107,12:00-15:00,-2,1
term375,12:00-15:00,0,0
term381,12:00-15:00,3,-2
term3101,12:00-15:00,1,-1
term3112,12:00-15:00,-1,-2
term3102,12:00-15:00,3,2
term399,12:00-15:00,1,0
term371,12:00-15:00,0,2
term388,12:00-15:00,-1,2
term384,12:00-15:00,3,1
term364,12:00-15:00,2,1
term379,12:00-15:00,2,-2
term3118,12:00-15:00,0,-3
term383,12:00-15:00,2,-2
term3113,12:00-15:00,2,-2
term397,12:00-15:00,-1,0
term391,12:00-15:00,0,1
term394,12:00-15:00,1,-1
term387,12:00-15:00,2,-1
term3111,12:00-15:00,-1,-2
term3113,12:00-15:00,2,-3
term3105,12:00-15:00,2,2
term373,12:00-15:00,-2,0
term378,12:00-15:00,1,2
term396,12:00-15:00,3,-2
term393,12:00-15:00,3,3
term388,12:00-15:00,-1,3
term3101,12:00-15:00,-1,1
term3116,12:00-15:00,-1,1
term3117,12:00-15:00,-2,0
term384,12:00-15:00,2,0
term388,12:00-15:00,-1,4
term385,12:00-15:00,0,1
term378,12:00-15:00,1,1
term369,12:00-15:00,2,-2
term3115,12:00-15:00,4,1
term392,12:00-15:00,0,2
term3116,12:00-15:00,3,1
term3105,12:00-15:00,-1,2
term3113,12:00-15:00,1,-2
term382,12:00-15:00,-1,-1
term3111,12:00-15:00,0,-1
term383,12:00-15:00,1,-3
term3109,12:00-15:00,0,1
term370,12:00-15:00,-2,3
term364,12:00-15:00,1,2
term374,12:00-15:00,-2,-1
term374,12:00-15:00,-3,-3
term3110,12:00-15:00,1,2
term376,12:00-15:00,1,-1
term3115,12:00-15:00,3,-2
term385,12:00-15:00,-2,1
term3105,12:00-15:00,2,2
term371,12:00-15:00,3,2
term361,15:00-18:00,2,-2
term362,15:00-18:00,-3,0
term382,15:00-18:00,1,-1
term3117,15:00-18:00,2,0
term373,15:00-18:00,-2,-1
term378,15:00-18:00,1,1
term399,15:00-18:00,2,2
term3106,15:00-18:00,1,0
term379,15:00-18:00,1,-2
term366,15:00-18:00,0,1
term384,15:00-18:00,2,-1
term398,15:00-18:00,0,-2
term3115,15:00-18:00,4,2
term388,15:00-18:00,0,4
term363,15:00-18:00,-2,3
term386,15:00-18:00,1,1
term386,15:00-18:00,1,1
term386,15:00-18:00,1,1
term386,15:00-18:00,1,1
term362,15:00-18:00,-1,3
term3114,15:00-18:00,3,-4
term392,15:00-18:00,-2,1
term3111,15:00-18:00,-1,0
term370,15:00-18:00,-2,-1
term3105,15:00-18:00,-1,2
term382,15:00-18:00,-2,1
term3115,15:00-18:00,-2,1
term365,15:00-18:00,3,-3
term3117,15:00-18:00,1,0
term383,15:00-18:00,-1,3
term364,15:00-18:00,2,-1
term380,15:00-18:00,2,3
term3109,15:00-18:00,-2,-1
term371,15:00-18:00,-2,2
term379,15:00-18:00,2,-3
term366,15:00-18:00,0,0
term388,15:00-18:00,-1,4
term399,15:00-18:00,1,1
term389,15:00-18:00,1,3
term384,15:00-18:00,3,0
term397,15:00-18:00,1,0
term397,15:00-18:00,1,1
term3114,15:00-18:00,0,2
term3114,15:00-18:00,-1,2
term363,15:00-18:00,0,-2
term367,15:00-18:00,-1,1
term384,15:00-18:00,2,1
term396,15:00-18:00,3,-2
term3118,15:00-18:00,2,2
term3105,15:00-18:00,0,0
term370,15:00-18:00,1,1
term3110,15:00-18:00,0,0
term390,15:00-18:00,1,0
term392,15:00-18:00,-2,2
term376,15:00-18:00,-3,1
term362,15:00-18:00,4,0
term3115,15:00-18:00,3,-1
term388,15:00-18:00,0,3
term3105,15:00-18:00,-1,2
term3109,15:00-18:00,-3,1
term378,15:00-18:00,1,1
term371,15:00-18:00,0,2
term392,15:00-18:00,-2,1
term3103,15:00-18:00,1,3
term373,15:00-18:00,-1,-1
term383,15:00-18:00,-1,-2
term382,15:00-18:00,2,-2
term3105,15:00-18:00,3,-1
term384,15:00-18:00,2,1
term393,15:00-18:00,2,-2
term3114,15:00-18:00,-1,2
term361,15:00-18:00,2,1
term3116,15:00-18:00,-3,2
term3116,15:00-18:00,-3,3
term3101,15:00-18:00,-2,1
term363,15:00-18:00,-2,-2
term3112,15:00-18:00,-1,1
term3117,15:00-18:00,2,0
term3106,15:00-18:00,-3,0
term362,15:00-18:00,-2,-3
term3116,15:00-18:00,-3,1
term369,15:00-18:00,2,-2
term392,15:00-18:00,-2,0
term378,15:00-18:00,2,1
term399,15:00-18:00,2,1
term379,15:00-18:00,3,-3
term3111,15:00-18:00,0,-1
term3105,15:00-18:00,3,-3
term3115,15:00-18:00,-4,-4
term369,15:00-18:00,3,-3
term379,15:00-18:00,2,-2
term3103,15:00-18:00,-2,2
term3117,15:00-18:00,-2,1
term378,15:00-18:00,2,-1
term3100,15:00-18:00,1,2
term385,15:00-18:00,-1,-2
term3101,15:00-18:00,-1,1
term379,15:00-18:00,2,-1
term392,15:00-18:00,-2,0
term384,15:00-18:00,3,2
term362,15:00-18:00,-1,-2
term370,15:00-18:00,3,2
term3116,15:00-18:00,-2,3
term375,15:00-18:00,0,0
term3106,15:00-18:00,2,0
term3111,15:00-18:00,0,-2
term368,15:00-18:00,1,-1
term365,15:00-18:00,3,-3
term390,15:00-18:00,-2,2
term3107,15:00-18:00,-3,3
term361,15:00-18:00,-1,2
term398,15:00-18:00,0,0
term366,15:00-18:00,0,-1
term3109,15:00-18:00,1,-1
term373,15:00-18:00,-2,2
term3118,15:00-18:00,2,0
term389,15:00-18:00,2,3
term397,15:00-18:00,1,0
term363,15:00-18:00,0,-3
term3117,15:00-18:00,-2,0
term3105,15:00-18:00,1,-2
term387,15:00-18:00,3,-3
term379,15:00-18:00,1,-2
term364,15:00-18:00,3,-2
term3115,15:00-18:00,-1,-1
term391,15:00-18:00,1,0
term366,15:00-18:00,0,0
term399,15:00-18:00,1,0
term387,15:00-18:00,3,-3
term370,15:00-18:00,1,1
term393,15:00-18:00,2,-3
term3110,15:00-18:00,1,2
term3103,15:00-18:00,0,3
term3114,15:00-18:00,-1,2
term394,15:00-18:00,2,-2
term388,15:00-18:00,2,3
term375,15:00-18:00,0,1
term382,15:00-18:00,-2,1
term396,15:00-18:00,3,-3
term388,15:00-18:00,0,2
term3107,15:00-18:00,-2,1
term3105,15:00-18:00,1,-2
term393,15:00-18:00,2,2
term3103,15:00-18:00,-1,2
term3102,15:00-18:00,2,3
term387,15:00-18:00,3,-3
term398,15:00-18:00,-2,2
term399,15:00-18:00,1,1
term384,18:00-21:00,2,1
term361,18:00-21:00,-1,3
term370,18:00-21:00,-3,1
term382,18:00-21:00,-1,-1
term3118,18:00-21:00,0,-2
term381,18:00-21:00,-3,3
term363,18:00-21:00,-4,-2
term383,18:00-21:00,1,-2
term3116,18:00-21:00,-4,3
term3116,18:00-21:00,-3,3
term364,18:00-21:00,2,0
term373,18:00-21:00,-2,2
term388,18:00-21:00,1,4
term3111,18:00-21:00,-2,0
term3115,18:00-21:00,3,1
term371,18:00-21:00,0,-2
term380,18:00-21:00,2,1
term379,18:00-21:00,3,-1
term384,18:00-21:00,2,1
term369,18:00-21:00,2,-3
term387,18:00-21:00,3,-1
term367,18:00-21:00,-4,4
term3108,18:00-21:00,1,1
term378,18:00-21:00,-1,-1
term361,18:00-21:00,2,1
term3115,18:00-21:00,3,2
term388,18:00-21:00,1,3
term3113,18:00-21:00,-2,-1
term380,18:00-21:00,2,2
term385,18:00-21:00,3,-1
term371,18:00-21:00,-3,0
term3117,18:00-21:00,-2,-1
term376,18:00-21:00,-2,-3
term384,18:00-21:00,2,0
term379,18:00-21:00,0,1
term392,18:00-21:00,-2,-1
term3116,18:00-21:00,-1,1
term388,18:00-21:00,0,3
term3105,18:00-21:00,3,-2
term3111,18:00-21:00,1,2
term3115,18:00-21:00,4,-2
term361,18:00-21:00,3,2
term3106,18:00-21:00,-2,0
term379,18:00-21:00,-1,1
term3115,18:00-21:00,4,-1
term370,18:00-21:00,2,0
term370,18:00-21:00,2,-1
term3112,18:00-21:00,4,2
term378,18:00-21:00,-1,-1
term371,18:00-21:00,-3,0
term384,18:00-21:00,2,0
term3103,18:00-21:00,3,-1
term387,18:00-21:00,3,1
term382,18:00-21:00,2,-1
term371,18:00-21:00,0,-1
term362,18:00-21:00,-4,1
term399,18:00-21:00,1,0
term383,18:00-21:00,1,-3
term367,18:00-21:00,-1,0
term366,18:00-21:00,0,1
term398,18:00-21:00,3,-3
term364,18:00-21:00,1,3
term372,18:00-21:00,-2,-3
term3105,18:00-21:00,2,0
term388,18:00-21:00,0,2
term374,18:00-21:00,1,-1
term3116,18:00-21:00,1,-2
term3115,18:00-21:00,4,2
term364,18:00-21:00,2,3
term375,18:00-21:00,0,0
term392,18:00-21:00,0,-2
term384,18:00-21:00,2,2
term363,18:00-21:00,-2,-3
term388,18:00-21:00,1,1
term3102,18:00-21:00,3,3
term3105,18:00-21:00,2,0
term3100,18:00-21:00,3,-2
term380,18:00-21:00,2,2
term396,18:00-21:00,4,-2
term368,18:00-21:00,1,-1
term391,18:00-21:00,0,-3
term399,18:00-21:00,1,1
term3113,18:00-21:00,2,-2
term369,18:00-21:00,2,-1
term3115,18:00-21:00,-3,2
term3114,18:00-21:00,2,-3
term390,18:00-21:00,-2,1
term387,18:00-21:00,3,-3
term370,18:00-21:00,2,-1
term3117,18:00-21:00,1,-1
term3108,18:00-21:00,1,2
term397,18:00-21:00,2,1
term386,18:00-21:00,2,1
term386,18:00-21:00,2,1
term386,18:00-21:00,2,1
term386,18:00-21:00,2,1
term386,18:00-21:00,2,1
term386,18:00-21:00,2,1
term386,18:00-21:00,2,1
term386,18:00-21:00,2,1
term378,18:00-21:00,1,-1
term381,18:00-21:00,3,3
term3119,18:00-21:00,1,1
term379,18:00-21:00,2,-1
term3103,18:00-21:00,1,2
term3109,18:00-21:00,-1,0
term387,18:00-21:00,3,-1
term364,18:00-21:00,2,0
term388,18:00-21:00,0,3
term398,18:00-21:00,0,-1
term362,18:00-21:00,0,-2
term3111,18:00-21:00,2,3
term392,18:00-21:00,-1,0
term397,18:00-21:00,-3,3
term380,18:00-21:00,1,1
term3115,18:00-21:00,3,-1
term3116,18:00-21:00,2,-1
term3116,18:00-21:00,4,-2
term3118,18:00-21:00,1,-2
term3110,18:00-21:00,1,2
term388,18:00-21:00,0,2
term398,18:00-21:00,2,-2
term377,18:00-21:00,1,-1
term379,18:00-21:00,-1,1
term365,18:00-21:00,3,-3
term363,18:00-21:00,-3,-3
term384,18:00-21:00,2,2
term3111,18:00-21:00,3,3
term3113,18:00-21:00,-3,-2
term393,18:00-21:00,2,2
term392,18:00-21:00,-2,-2
term388,18:00-21:00,1,3
term389,18:00-21:00,3,3
term385,18:00-21:00,-1,-2
term397,18:00-21:00,-3,3
term394,18:00-21:00,2,-2
term379,18:00-21:00,2,1
term378,18:00-21:00,1,0
term361,18:00-21:00,3,0
term382,18:00-21:00,2,-1
term379,18:00-21:00,1,1
term3103,18:00-21:00,0,3
term370,18:00-21:00,-2,2
term3106,18:00-21:00,2,-2
term396,18:00-21:00,4,-1
term372,18:00-21:00,-1,-3
term3117,18:00-21:00,1,0
term383,18:00-21:00,1,-2
term382,18:00-21:00,1,-1
term3113,18:00-21:00,1,-2
term3101,18:00-21:00,0,2
term387,18:00-21:00,4,1
term366,18:00-21:00,0,-1
term399,21:00-00:00,1,1
term371,21:00-00:00,2,4
term371,21:00-00:00,4,4
term369,21:00-00:00,1,-2
term386,21:00-00:00,2,1
term386,21:00-00:00,2,1
term386,21:00-00:00,2,1
term386,21:00-00:00,2,1
term386,21:00-00:00,2,1
term376,21:00-00:00,0,2
term366,21:00-00:00,1,-1
term386,21:00-00:00,1,1
term386,21:00-00:00,1,1
term386,21:00-00:00,1,1
term386,21:00-00:00,1,1
term386,21:00-00:00,1,1
term3114,21:00-00:00,3,-4
term3106,21:00-00:00,2,0
term3119,21:00-00:00,-2,3
term386,21:00-00:00,2,1
term386,21:00-00:00,2,1
term386,21:00-00:00,2,1
term386,21:00-00:00,2,1
term369,21:00-00:00,2,-2
term372,21:00-00:00,3,-3
term369,21:00-00:00,3,-3
term3116,06:00-09:00,-3,-1
term373,06:00-09:00,2,-2
term3116,06:00-09:00,-1,1
term386,06:00-09:00,-3,-2
term386,06:00-09:00,-3,-2
term386,06:00-09:00,-3,-2
term386,06:00-09:00,-3,-2
term386,06:00-09:00,-3,-2
term386,06:00-09:00,-3,-2
term361,06:00-09:00,3,1
term387,06:00-09:00,3,-2
term3111,06:00-09:00,1,-1
term3117,06:00-09:00,0,-2
term387,06:00-09:00,3,-3
term399,06:00-09:00,1,0
term3107,06:00-09:00,0,-1
term372,06:00-09:00,3,-3
term3114,06:00-09:00,-2,2
term3119,06:00-09:00,1,-1
term3117,06:00-09:00,-1,-1
term373,06:00-09:00,-1,1
term392,06:00-09:00,3,-1
term396,06:00-09:00,3,-2
term3111,06:00-09:00,0,-2
term365,06:00-09:00,3,-3
term370,06:00-09:00,3,-1
